"CED_NAME_2021","POA_CODE_2021","STATE_NAME_2021","Person","Dwelling","AREA_ALBERS_SQKM","poa_count","double_counted_POA","POA_Allocation","CED_CODE_2021"
"Barton","2206","New South Wales",19745,7361,5.9786,15,1,1,"102"
"Barton","2207","New South Wales",28383,10296,7.1852,15,1,1,"102"
"Barton","2208","New South Wales",11672,4247,3.1942,15,1,1,"102"
"Barton","2209","New South Wales",3776,1390,1.2112,15,2,0.279786603438056,"102"
"Barton","2216","New South Wales",18672,7708,2.9918,15,2,0.678118757944434,"102"
"Barton","2217","New South Wales",22134,9255,4.6353,15,3,0.797276853252648,"102"
"Barton","2218","New South Wales",16240,6612,2.6615,15,1,1,"102"
"Barton","2220","New South Wales",28764,11158,3.6648,15,2,0.853328586685653,"102"
"Barton","2221","New South Wales",1818,579,0.4214,15,2,0.114954157445463,"102"
"Barton","2222","New South Wales",210,79,0.0514,15,2,0.0166178681649126,"102"
"Bennelong","2065","New South Wales",8116,3803,1.9183,9,3,0.2559444970041,"103"
"Bennelong","2066","New South Wales",33877,14430,9.5786,9,1,1,"103"
"Bennelong","2067","New South Wales",6778,2699,2.2142,9,2,0.250156855508396,"103"
"Bennelong","2110","New South Wales",9825,3685,4.1512,9,2,0.999288039056143,"103"
"Bennelong","2111","New South Wales",15488,6887,4.7162,9,1,1,"103"
"Bennelong","2112","New South Wales",37955,16246,9.3018,9,1,1,"103"
"Bennelong","2113","New South Wales",27652,12548,13.2159,9,1,1,"103"
"Bennelong","2114","New South Wales",24787,10744,6.6211,9,2,0.980537204794493,"103"
"Bennelong","2122","New South Wales",28683,11662,8.5251,9,2,0.921068687582287,"103"
"Berowra","2076","New South Wales",9592,3365,3.6522,19,2,0.39572589628285,"104"
"Berowra","2077","New South Wales",42803,17645,21.8945,19,1,1,"104"
"Berowra","2079","New South Wales",7350,2660,5.0203,19,1,1,"104"
"Berowra","2080","New South Wales",1756,601,6.4248,19,1,1,"104"
"Berowra","2081","New South Wales",5383,1844,40.1939,19,1,1,"104"
"Berowra","2082","New South Wales",5425,1960,9.6876,19,1,1,"104"
"Berowra","2083","New South Wales",1089,594,33.0921,19,2,0.657211828605914,"104"
"Berowra","2119","New South Wales",9818,3444,5.5879,19,2,0.786446651714194,"104"
"Berowra","2120","New South Wales",21015,7546,13.8137,19,1,1,"104"
"Berowra","2121","New South Wales",24552,9727,6.6091,19,2,0.727941176470588,"104"
"Berowra","2125","New South Wales",3956,1389,1.4625,19,2,0.272301762114537,"104"
"Berowra","2126","New South Wales",19053,6182,8.2603,19,1,1,"104"
"Berowra","2154","New South Wales",5680,2108,2.2034,19,2,0.138960244648318,"104"
"Berowra","2156","New South Wales",13074,4349,62.8315,19,2,1,"104"
"Berowra","2157","New South Wales",4032,1322,148.4858,19,1,1,"104"
"Berowra","2158","New South Wales",8932,3068,41.7948,19,1,1,"104"
"Berowra","2159","New South Wales",5152,1821,127.4464,19,1,1,"104"
"Berowra","2756","New South Wales",2470,846,142.7638,19,2,0.0699895157405571,"104"
"Berowra","2775","New South Wales",200,95,43.9107,19,3,0.146520146520147,"104"
"Blaxland","2141","New South Wales",17982,6223,4.8422,12,2,0.586784140969163,"105"
"Blaxland","2142","New South Wales",20831,7825,5.3861,12,2,0.787650773244602,"105"
"Blaxland","2143","New South Wales",9385,3226,4.2068,12,1,1,"105"
"Blaxland","2144","New South Wales",39032,12774,7.6292,12,2,1,"105"
"Blaxland","2145","New South Wales",6131,2160,1.4704,12,3,0.0736474149529118,"105"
"Blaxland","2160","New South Wales",38963,14314,8.2185,12,1,1,"105"
"Blaxland","2161","New South Wales",34296,11501,11.201,12,1,1,"105"
"Blaxland","2162","New South Wales",20328,6724,5.7908,12,1,1,"105"
"Blaxland","2163","New South Wales",4876,1587,3.1557,12,3,0.460651865847898,"105"
"Blaxland","2164","New South Wales",1709,520,0.3866,12,3,0.0803781394036309,"105"
"Blaxland","2197","New South Wales",6119,1954,1.3735,12,2,0.605601741884402,"105"
"Blaxland","2199","New South Wales",1197,320,0.2866,12,2,0.0610433984394921,"105"
"Bradfield","2062","New South Wales",34,14,0.0113,14,2,0.00479683972911964,"106"
"Bradfield","2063","New South Wales",6481,2311,2.2384,14,1,1,"106"
"Bradfield","2064","New South Wales",9429,4070,2.5348,14,1,1,"106"
"Bradfield","2065","New South Wales",10502,5428,1.7948,14,3,0.33118889940082,"106"
"Bradfield","2067","New South Wales",20317,9001,3.6054,14,2,0.749843144491604,"106"
"Bradfield","2068","New South Wales",17446,6506,5.6655,14,1,1,"106"
"Bradfield","2069","New South Wales",14081,5160,7.2455,14,1,1,"106"
"Bradfield","2070","New South Wales",14615,5611,7.4617,14,1,1,"106"
"Bradfield","2071","New South Wales",13524,5126,7.8221,14,1,1,"106"
"Bradfield","2072","New South Wales",8784,3613,3.7885,14,1,1,"106"
"Bradfield","2073","New South Wales",17207,6029,10.2515,14,1,1,"106"
"Bradfield","2074","New South Wales",23449,8766,22.0151,14,1,1,"106"
"Bradfield","2075","New South Wales",21674,7842,17.7425,14,1,1,"106"
"Bradfield","2076","New South Wales",14647,5195,11.541,14,2,0.60427410371715,"106"
"Calare","2580","New South Wales",29,31,314.5785,31,3,0.00100048299178914,"107"
"Calare","2785","New South Wales",47,27,16.8574,31,2,0.00977130977130977,"107"
"Calare","2786","New South Wales",86,54,8.0998,31,2,0.0736301369863014,"107"
"Calare","2787","New South Wales",4609,2347,1602.1614,31,2,1,"107"
"Calare","2790","New South Wales",15417,7596,1443.6763,31,1,1,"107"
"Calare","2791","New South Wales",323,169,184.9651,31,1,1,"107"
"Calare","2792","New South Wales",39,16,47.8652,31,1,1,"107"
"Calare","2795","New South Wales",45099,18991,5307.5248,31,1,1,"107"
"Calare","2797","New South Wales",254,125,2.7155,31,1,1,"107"
"Calare","2798","New South Wales",2197,881,268.7089,31,1,1,"107"
"Calare","2799","New South Wales",3926,1723,425.4413,31,1,1,"107"
"Calare","2800","New South Wales",48381,20454,1993.9511,31,1,1,"107"
"Calare","2804","New South Wales",2206,1021,534.7797,31,2,0.950452391210685,"107"
"Calare","2805","New South Wales",41,21,52.0594,31,2,0.100490196078431,"107"
"Calare","2806","New South Wales",748,369,244.9303,31,2,0.867749419953596,"107"
"Calare","2818","New South Wales",757,311,258.0579,31,1,1,"107"
"Calare","2820","New South Wales",7409,3157,2438.751,31,1,1,"107"
"Calare","2831","New South Wales",129,67,190.4816,31,2,0.0691689008042895,"107"
"Calare","2844","New South Wales",49,25,77.1758,31,2,0.0371775417298938,"107"
"Calare","2845","New South Wales",2014,873,67.0705,31,1,1,"107"
"Calare","2846","New South Wales",240,230,400.4275,31,1,1,"107"
"Calare","2847","New South Wales",2448,1125,98.897,31,1,1,"107"
"Calare","2848","New South Wales",1533,928,166.2149,31,1,1,"107"
"Calare","2849","New South Wales",1614,928,2363.4603,31,1,1,"107"
"Calare","2850","New South Wales",18853,8889,4948.8503,31,2,0.998358398644355,"107"
"Calare","2852","New South Wales",3740,1671,1240.991,31,1,1,"107"
"Calare","2864","New South Wales",822,363,438.2457,31,1,1,"107"
"Calare","2865","New South Wales",924,435,620.1745,31,1,1,"107"
"Calare","2866","New South Wales",3102,1374,1198.7089,31,1,1,"107"
"Calare","2867","New South Wales",632,284,1042.378,31,1,1,"107"
"Calare","2868","New South Wales",493,193,451.6103,31,1,1,"107"
"Chifley","2148","New South Wales",15364,5571,4.8083,10,3,0.229663069150049,"108"
"Chifley","2747","New South Wales",384,141,11.8406,10,2,0.00705960216200316,"108"
"Chifley","2760","New South Wales",7268,2248,2.4141,10,2,0.193359582845589,"108"
"Chifley","2761","New South Wales",34687,10474,14.7648,10,1,1,"108"
"Chifley","2762","New South Wales",4464,1453,5.4656,10,2,0.204968088525644,"108"
"Chifley","2763","New South Wales",9985,3531,6.288,10,2,0.30113396465408,"108"
"Chifley","2765","New South Wales",16529,5079,23.328,10,4,0.367384588028717,"108"
"Chifley","2766","New South Wales",17032,5372,5.6703,10,2,1,"108"
"Chifley","2767","New South Wales",13867,4608,5.1625,10,2,0.592682822584092,"108"
"Chifley","2770","New South Wales",55732,20013,20.5447,10,2,0.905725383127753,"108"
"Cook","2217","New South Wales",103,44,0.0389,11,3,0.00371010734096967,"109"
"Cook","2219","New South Wales",13435,5924,3.6616,11,1,1,"109"
"Cook","2224","New South Wales",14567,5723,4.6882,11,1,1,"109"
"Cook","2225","New South Wales",5554,1837,2.1022,11,1,1,"109"
"Cook","2226","New South Wales",4669,1794,1.3434,11,2,0.356793519792144,"109"
"Cook","2227","New South Wales",15352,5854,4.5976,11,1,1,"109"
"Cook","2228","New South Wales",20969,8863,5.9464,11,1,1,"109"
"Cook","2229","New South Wales",30928,12488,10.7805,11,1,1,"109"
"Cook","2230","New South Wales",28026,13328,7.5732,11,2,0.913464359049575,"109"
"Cook","2231","New South Wales",2530,853,19.3454,11,1,1,"109"
"Cook","2232","New South Wales",19128,7680,6.56,11,2,0.553872882582887,"109"
"Cowper","2431","New South Wales",5646,3374,45.9673,12,1,1,"110"
"Cowper","2440","New South Wales",22748,9682,2235.2779,12,3,1,"110"
"Cowper","2441","New South Wales",3850,1866,630.7731,12,2,0.892650127521447,"110"
"Cowper","2444","New South Wales",51194,24084,214.7617,12,1,1,"110"
"Cowper","2447","New South Wales",7819,3599,566.6442,12,1,1,"110"
"Cowper","2448","New South Wales",9645,5024,115.0676,12,1,1,"110"
"Cowper","2449","New South Wales",2151,977,570.7344,12,1,1,"110"
"Cowper","2450","New South Wales",35230,15567,375.6765,12,2,0.751781827493492,"110"
"Cowper","2452","New South Wales",15244,6936,12.7764,12,1,1,"110"
"Cowper","2453","New South Wales",2171,1185,616.6092,12,3,0.784887924801157,"110"
"Cowper","2454","New South Wales",7940,3527,975.6046,12,1,1,"110"
"Cowper","2455","New South Wales",3207,1677,48.0551,12,1,1,"110"
"Cunningham","2500","New South Wales",43442,20630,26.1557,13,1,1,"111"
"Cunningham","2502","New South Wales",11545,4925,8.843,13,1,1,"111"
"Cunningham","2505","New South Wales",5099,2271,13.8266,13,1,1,"111"
"Cunningham","2506","New South Wales",7514,2996,7.2061,13,1,1,"111"
"Cunningham","2508","New South Wales",9095,3283,44.2671,13,1,1,"111"
"Cunningham","2515","New South Wales",11700,4708,14.2268,13,1,1,"111"
"Cunningham","2516","New South Wales",6800,2514,6.7748,13,1,1,"111"
"Cunningham","2517","New South Wales",13930,5655,9.0099,13,1,1,"111"
"Cunningham","2518","New South Wales",19871,8827,12.7193,13,1,1,"111"
"Cunningham","2519","New South Wales",17185,7206,9.2816,13,1,1,"111"
"Cunningham","2525","New South Wales",12346,4564,8.5595,13,1,1,"111"
"Cunningham","2526","New South Wales",14911,5552,13.8495,13,2,0.921968713287578,"111"
"Cunningham","2528","New South Wales",2630,1459,2.3712,13,2,0.110811494059156,"111"
"Dobell","2250","New South Wales",18330,7188,33.4812,7,4,0.259639083260149,"112"
"Dobell","2258","New South Wales",5272,1966,121.2568,7,1,1,"112"
"Dobell","2259","New South Wales",45133,16873,424.6934,7,3,0.680862297851798,"112"
"Dobell","2260","New South Wales",6489,2524,6.992,7,2,0.268428890543559,"112"
"Dobell","2261","New South Wales",55192,25395,51.4591,7,1,1,"112"
"Dobell","2262","New South Wales",6562,2390,2.5245,7,2,0.310524323301155,"112"
"Dobell","2263","New South Wales",24583,11553,22.3942,7,1,1,"112"
"Eden-monaro","2537","New South Wales",2352,1801,9.5133,25,2,0.186252771618625,NA
"Eden-monaro","2545","New South Wales",1083,630,226.5516,25,1,1,NA
"Eden-monaro","2546","New South Wales",10075,6112,437.0914,25,1,1,NA
"Eden-monaro","2548","New South Wales",8424,4919,120.1179,25,1,1,NA
"Eden-monaro","2549","New South Wales",4071,1984,222.9511,25,1,1,NA
"Eden-monaro","2550","New South Wales",16871,8143,3110.6696,25,1,1,NA
"Eden-monaro","2551","New South Wales",3707,1986,1397.7681,25,1,1,NA
"Eden-monaro","2579","New South Wales",1833,794,166.1364,25,2,0.504680616740088,NA
"Eden-monaro","2580","New South Wales",27961,12921,2172.4911,25,3,0.96463810115228,NA
"Eden-monaro","2581","New South Wales",118,48,75.8311,25,2,0.0675443617630223,NA
"Eden-monaro","2619","New South Wales",9599,3291,11.3316,25,1,1,NA
"Eden-monaro","2620","New South Wales",42633,18097,1249.1692,25,2,0.956132678463298,NA
"Eden-monaro","2621","New South Wales",6586,2464,824.5656,25,2,0.988592014410087,NA
"Eden-monaro","2622","New South Wales",3612,2067,2413.6635,25,2,0.986615678776291,NA
"Eden-monaro","2623","New South Wales",608,287,166.9084,25,1,1,NA
"Eden-monaro","2624","New South Wales",161,172,348.5647,25,1,1,NA
"Eden-monaro","2625","New South Wales",402,613,1.0856,25,1,1,NA
"Eden-monaro","2626","New South Wales",506,224,383.5704,25,1,1,NA
"Eden-monaro","2627","New South Wales",5217,3192,1680.1185,25,2,1,NA
"Eden-monaro","2628","New South Wales",2169,1202,2337.0094,25,1,1,NA
"Eden-monaro","2629","New South Wales",533,507,1598.473,25,2,1,NA
"Eden-monaro","2630","New South Wales",8862,4426,4206.3548,25,1,1,NA
"Eden-monaro","2631","New South Wales",616,353,1199.4934,25,1,1,NA
"Eden-monaro","2632","New South Wales",1883,1026,1824.9879,25,1,1,NA
"Eden-monaro","2633","New South Wales",324,234,766.4927,25,1,1,NA
"Farrer","2640","New South Wales",39720,17793,919.5121,43,2,0.999144740151934,"114"
"Farrer","2641","New South Wales",16553,7733,33.5384,43,1,1,"114"
"Farrer","2642","New South Wales",4243,1549,911.4891,43,2,0.821968229368462,"114"
"Farrer","2643","New South Wales",2975,1354,156.4024,43,1,1,"114"
"Farrer","2644","New South Wales",2437,1236,2156.7892,43,1,1,"114"
"Farrer","2645","New South Wales",252,125,4.4258,43,2,0.961832061068702,"114"
"Farrer","2646","New South Wales",6725,3478,2318.7057,43,1,1,"114"
"Farrer","2647","New South Wales",2560,1471,357.3501,43,1,1,"114"
"Farrer","2648","New South Wales",2666,1338,20806.2227,43,2,0.996263079222721,"114"
"Farrer","2650","New South Wales",158,84,484.5577,43,2,0.00258081377305173,"114"
"Farrer","2652","New South Wales",1111,510,3613.3184,43,2,0.234586148648649,"114"
"Farrer","2658","New South Wales",1204,590,310.0795,43,2,0.806970509383378,"114"
"Farrer","2659","New South Wales",803,394,279.86,43,1,1,"114"
"Farrer","2660","New South Wales",1608,728,451.2793,43,1,1,"114"
"Farrer","2665","New South Wales",642,329,1531.8021,43,3,0.320519221168248,"114"
"Farrer","2675","New South Wales",1672,781,8518.5583,43,1,1,"114"
"Farrer","2680","New South Wales",25347,10085,1894.4513,43,1,1,"114"
"Farrer","2681","New South Wales",1750,726,324.6756,43,1,1,"114"
"Farrer","2700","New South Wales",4854,2312,3016.2983,43,1,1,"114"
"Farrer","2703","New South Wales",743,209,56.8879,43,1,1,"114"
"Farrer","2705","New South Wales",10700,4518,1129.1529,43,1,1,"114"
"Farrer","2706","New South Wales",1034,517,725.4016,43,1,1,"114"
"Farrer","2707","New South Wales",1153,524,2112.3439,43,1,1,"114"
"Farrer","2710","New South Wales",9698,4909,10466.1631,43,1,1,"114"
"Farrer","2711","New South Wales",3200,1735,24180.255,43,1,1,"114"
"Farrer","2712","New South Wales",1376,721,966.5102,43,1,1,"114"
"Farrer","2713","New South Wales",2760,1330,970.31,43,1,1,"114"
"Farrer","2714","New South Wales",2923,1416,708.9706,43,1,1,"114"
"Farrer","2715","New South Wales",1377,756,13749.9032,43,1,1,"114"
"Farrer","2716","New South Wales",987,496,2861.8271,43,1,1,"114"
"Farrer","2717","New South Wales",1197,586,120.7928,43,1,1,"114"
"Farrer","2731","New South Wales",7447,3466,1428.1661,43,1,1,"114"
"Farrer","2732","New South Wales",1869,1048,1849.8263,43,1,1,"114"
"Farrer","2733","New South Wales",593,303,2279.3516,43,1,1,"114"
"Farrer","2734","New South Wales",477,218,1755.2448,43,1,1,"114"
"Farrer","2735","New South Wales",405,185,271.5656,43,1,1,"114"
"Farrer","2736","New South Wales",419,188,213.1077,43,1,1,"114"
"Farrer","2737","New South Wales",831,303,3345.8754,43,1,1,"114"
"Farrer","2738","New South Wales",2123,887,2066.851,43,1,1,"114"
"Farrer","2739","New South Wales",1415,654,50.1706,43,1,1,"114"
"Farrer","2878","New South Wales",37,13,3149.8012,43,2,0.128472222222222,"114"
"Farrer","3644","New South Wales",1966,954,209.6579,43,1,1,"114"
"Farrer","3691","New South Wales",62,57,10.7037,43,1,1,"114"
"Fowler","2163","New South Wales",5684,2211,1.7873,7,3,0.536986301369863,"115"
"Fowler","2164","New South Wales",5944,1966,1.9205,7,3,0.279559778007713,"115"
"Fowler","2165","New South Wales",7102,2235,2.6434,7,2,0.159681626045508,"115"
"Fowler","2166","New South Wales",51464,16933,14.339,7,2,0.961081646373347,"115"
"Fowler","2170","New South Wales",55191,22651,21.1598,7,3,0.487531469458063,"115"
"Fowler","2176","New South Wales",49759,15243,18.6953,7,2,0.994762199876052,"115"
"Fowler","2177","New South Wales",4486,1595,1.5367,7,2,0.262032710280374,"115"
"Gilmore","2527","New South Wales",38,16,2.9166,12,2,0.00146047119412737,"116"
"Gilmore","2533","New South Wales",17144,7781,106.4039,12,1,1,"116"
"Gilmore","2534","New South Wales",5770,2953,76.2287,12,1,1,"116"
"Gilmore","2535","New South Wales",8011,4121,247.9753,12,1,1,"116"
"Gilmore","2536","New South Wales",19263,11911,974.8377,12,1,1,"116"
"Gilmore","2537","New South Wales",10276,5898,328.3204,12,2,0.813747228381375,"116"
"Gilmore","2538","New South Wales",2568,1148,390.494,12,1,1,"116"
"Gilmore","2539","New South Wales",20279,12817,686.0289,12,1,1,"116"
"Gilmore","2540","New South Wales",47928,27202,1833.4359,12,1,1,"116"
"Gilmore","2541","New South Wales",27989,12329,45.432,12,1,1,"116"
"Gilmore","2577","New South Wales",1070,680,209.8207,12,2,0.0685326330621918,"116"
"Gilmore","2622","New South Wales",49,33,1010.4204,12,2,0.0133843212237094,"116"
"Grayndler","2038","New South Wales",8946,4195,1.3278,16,2,0.997435611550898,"117"
"Grayndler","2040","New South Wales",17610,7831,2.9838,16,2,0.769466049112995,"117"
"Grayndler","2042","New South Wales",10011,4965,1.0583,16,2,0.534632843791722,"117"
"Grayndler","2044","New South Wales",8262,3596,2.8342,16,1,1,"117"
"Grayndler","2045","New South Wales",6472,2385,2.3828,16,1,1,"117"
"Grayndler","2048","New South Wales",7652,3593,1.218,16,1,1,"117"
"Grayndler","2049","New South Wales",12229,6057,1.929,16,1,1,"117"
"Grayndler","2050","New South Wales",258,170,0.0351,16,2,0.0273740053050398,"117"
"Grayndler","2130","New South Wales",7268,3561,1.1974,16,1,1,"117"
"Grayndler","2131","New South Wales",19069,8909,2.7339,16,2,0.949367718809121,"117"
"Grayndler","2132","New South Wales",2229,821,0.4381,16,2,0.207194645844953,"117"
"Grayndler","2133","New South Wales",10952,4387,2.5503,16,1,1,"117"
"Grayndler","2136","New South Wales",4123,1646,0.9526,16,2,0.532068654019874,"117"
"Grayndler","2193","New South Wales",12615,5425,3.2022,16,3,0.708111142295818,"117"
"Grayndler","2203","New South Wales",13992,6925,2.0929,16,1,1,"117"
"Grayndler","2204","New South Wales",26531,12145,5.7904,16,1,1,"117"
"Greenway","2147","New South Wales",24469,9264,8.9483,8,3,0.655899855251166,"118"
"Greenway","2148","New South Wales",13590,5511,6.2772,8,3,0.203145086549673,"118"
"Greenway","2155","New South Wales",22260,7435,15.321,8,2,0.294214832339841,"118"
"Greenway","2762","New South Wales",17315,5776,7.0515,8,2,0.795031911474356,"118"
"Greenway","2763","New South Wales",23173,7486,6.7277,8,2,0.69886603534592,"118"
"Greenway","2765","New South Wales",22397,7476,28.22,8,4,0.49781067324576,"118"
"Greenway","2768","New South Wales",28896,8430,9.0194,8,1,1,"118"
"Greenway","2769","New South Wales",16316,4784,4.6534,8,1,1,"118"
"Hughes","2167","New South Wales",7059,2405,6.0918,11,2,0.670943826632449,"119"
"Hughes","2170","New South Wales",15074,5080,14.67,11,3,0.133156662691577,"119"
"Hughes","2172","New South Wales",2885,900,3.6787,11,1,1,"119"
"Hughes","2173","New South Wales",14548,4550,63.0453,11,1,1,"119"
"Hughes","2226","New South Wales",8417,3068,3.8788,11,2,0.643206480207856,"119"
"Hughes","2230","New South Wales",2655,1239,1.4717,11,2,0.0865356409504253,"119"
"Hughes","2232","New South Wales",15407,6941,146.615,11,2,0.446127117417113,"119"
"Hughes","2233","New South Wales",29923,10638,40.831,11,1,1,"119"
"Hughes","2234","New South Wales",30664,10211,39.7248,11,1,1,"119"
"Hughes","2564","New South Wales",13128,4772,8.0666,11,1,1,"119"
"Hughes","2565","New South Wales",20460,7230,10.5355,11,2,0.655979480602757,"119"
"Hume","2179","New South Wales",2200,807,15.9199,15,3,0.135467980295567,"120"
"Hume","2555","New South Wales",166,48,18.1406,15,1,1,"120"
